#CODE;ENGLISH;x;;;
EVTDESCiron_throne.15;Вам сообщили, что [merchant_republic_investor.GetTitledFirstName], иноземный торговец предложил вам инвестировать в строительство вашего летнего дома в знак доброй воли между вами, чтобы, вероятно, положить начало союзу.;x;;;
EVTOPTAiron_throne.15;Я принимаю его предложение и воспользуюсь его помощью в строительстве;x;;;
EVTOPTBiron_throne.15;Все что мне нужно - это [merchant_republic_investor.GetHerHis] деньги, и ничего более;x;;;
EVTDESCAiron_throne.16;Второй этап строительства завершен. [Summerhall_craftsman.GetFirstName] закончил[summerhall_craftsman.GetEndA] строительство стен вашего летнего дома и начал[summerhall_craftsman.GetEndA] проектировать будущие комнаты, которых понадобится довольно много, чтобы вместить вас, всю вашу семью, друзей и прислугу.;x;;;
EVTDESCBiron_throne.16;Третий этап строительства завершен. [summerhall_craftsman.GetFirstName] закончил[summerhall_craftsman.GetEndA] строительство всех помещений, но в настоящий момент комнаты пустые, мебель была заказана за Узким морем и еще не прибыла.;x;;;
EVTDESCCiron_throne.16;Завершен последний этап строительства. [summerhall_craftsman.GetFirstName] окончил[summerhall_craftsman.GetEndA] строительство вашего летнего дома во всей своей красе. Лучшие шелка из Вольных городов использовались для кроватей и искусно обработанных лесистых столов в Большом зале. Ваша семья с восхищением и нетерпением ждет лета, чтобы вы все могли наслаждаться пребыванием.;x;;;
EVTOPTAiron_throne.16;Прогресс идет очень хорошо;x;;;
EVTTITLEiron_throne.17;Летний Замок завершен;x;;;
EVTDESCiron_throne.17;После долгой тяжелой работы и многих затрат золота, ваш летний дом в Чёрном Сердце, наконец, был завершен. Это домашний замок, где вы могли бы собраться с семьей и наслаждаться летом вдали от любопытных глаз Королевской Гавани.\nВнутри украшено прекрасными шелками и искусно сделанной деревянной мебелью, изготовленной весьма витиевато и с изображениями драконов и огня. Знамя Дома Таргаренов взлетает высоко, чтобы почтить вас и ваших предков.\nЭтот новый замок нуждается в новом подходящем имени, чем Черное Сердце, что вы предложите?;x;;;
EVTOPTAiron_throne.17;Он будет известен как 'Летний Замок';x;;;
ca_summerhall;Летний Замок;x;;;
ca_summerhall_desc;Летний Замок - это летняя резиденция дома Таргаренов, построенный в месте, ранее известном как Чёрное Сердце. Не такой укреплённый замок как Королевская Гавань, но одно из самых любимых мест многих Таргариенов, где можно провести все лето.;x;;;
TOOLTIPbuild_summerhall_treasurer;[Root.job_treasurer.GetTitledFirstName] направится для §Yосуществления строительного надзора§! в Чёрное Сердце, §Gчтобы ускорить§! скорость строительства;x;;;
